m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	intensity A	intensity B
528.2686	504.7846	98531.608	-52968.536	-4.3598574	6848	5624.222656	1582.523926
504.7846	528.2686	98531.608	-52968.536	-4.3598574	6848	1582.523926	5624.222656
680.8728	398.2324	48221.224	-52673.185	-4.3679765	6849	5308.11084	982.493103
398.2324	680.8728	48221.224	-52673.185	-4.3679765	6849	982.493103	5308.11084
745.3944	415.1839	296887.1	-84283.764	-4.4042625	6850	1539.687988	16149.670898
415.1839	745.3944	296887.1	-84283.764	-4.4042625	6850	16149.670898	1539.687988
622.2969	401.2045	22947.726	-22039.655	-4.4295418	6851	1524.513184	1218.325195
401.2045	622.2969	22947.726	-22039.655	-4.4295418	6851	1218.325195	1524.513184
645.8503	415.1839	60008.928	-35314.511	-4.4546625	6852	1911.971924	1903.160034
415.1839	645.8503	60008.928	-35314.511	-4.4546625	6852	1903.160034	1911.971924
272.1614	732.4071	10280.966	-13649.645	-4.4733256	6853	948.329224	890.276367
732.4071	272.1614	10280.966	-13649.645	-4.4733256	6853	890.276367	948.329224
587.8402	482.2628	13347.28	-14540.986	-4.4926218	6854	1140.753296	798.843811
482.2628	587.8402	13347.28	-14540.986	-4.4926218	6854	798.843811	1140.753296
732.4071	745.3944	388419.04	-121537.81	-4.5406036	6855	890.276367	18292.871094
745.3944	732.4071	388419.04	-121537.81	-4.5406036	6855	18292.871094	890.276367
524.2845	754.3995	1438452.1	-431877.19	-4.56985	6856	781.953979	215703.6875
754.3995	524.2845	1438452.1	-431877.19	-4.56985	6856	215703.6875	781.953979
415.1839	978.4691	56047.145	-29702.7	-4.5874753	6857	1903.160034	2100.085938
978.4691	415.1839	56047.145	-29702.7	-4.5874753	6857	2100.085938	1903.160034
721.8903	429.1995	28075.101	-44332.134	-4.6297451	6858	1515.22876	3445.552979
429.1995	721.8903	28075.101	-44332.134	-4.6297451	6858	3445.552979	1515.22876
521.2977	745.3944	15642.879	-49685.213	-4.6366409	6859	1409.590698	2999.665283
745.3944	521.2977	15642.879	-49685.213	-4.6366409	6859	2999.665283	1409.590698
1204.639	646.3727	-9392.2469	-30125.464	-4.6866467	6860	2382.019531	1163.371216
646.3727	1204.639	-9392.2469	-30125.464	-4.6866467	6860	1163.371216	2382.019531
540.3033	504.7846	2086878.3	-286026.37	-4.7181901	6861	81014.875	1582.523926
504.7846	540.3033	2086878.3	-286026.37	-4.7181901	6861	1582.523926	81014.875
754.3995	654.3592	2005658.5	-211608.66	-4.723661	6862	902.466309	48794.230469
654.3592	754.3995	2005658.5	-211608.66	-4.723661	6862	48794.230469	902.466309
1008.5639	536.2914	2128093.1	-179404.21	-4.7604813	6863	3074.820557	18498.279297
536.2914	1008.5639	2128093.1	-179404.21	-4.7604813	6863	18498.279297	3074.820557
814.482	411.189	176264.37	-53270.94	-4.7621932	6864	5392.56543	2833.304199
411.189	814.482	176264.37	-53270.94	-4.7621932	6864	2833.304199	5392.56543
272.1614	725.8786	7547.5621	-14900.295	-4.798626	6865	948.329224	785.285339
725.8786	272.1614	7547.5621	-14900.295	-4.798626	6865	785.285339	948.329224
675.3659	668.3616	57740.896	-59300.197	-4.8146965	6866	1951.312866	3194.272949
668.3616	675.3659	57740.896	-59300.197	-4.8146965	6866	3194.272949	1951.312866
536.2914	814.482	10091988.0	-487007.46	-4.823174	6867	18498.279297	21098.802734
814.482	536.2914	10091988.0	-487007.46	-4.823174	6867	21098.802734	18498.279297
201.1241	645.8503	18579010.0	-418619.55	-4.8853431	6868	237872.515625	2200.010986
645.8503	201.1241	18579010.0	-418619.55	-4.8853431	6868	2200.010986	237872.515625
759.392	610.3455	104350.68	-54214.757	-4.9192624	6869	1625.219482	3619.981201
610.3455	759.392	104350.68	-54214.757	-4.9192624	6869	3619.981201	1625.219482
554.2588	725.8786	63849.182	-34939.09	-4.9249731	6870	2905.465332	785.285339
725.8786	554.2588	63849.182	-34939.09	-4.9249731	6870	785.285339	2905.465332
536.2914	503.2684	-30425.76	-68620.535	-4.9449368	6871	1231.341064	2131.407715
503.2684	536.2914	-30425.76	-68620.535	-4.9449368	6871	2131.407715	1231.341064
645.8503	978.4691	36165.992	-44075.446	-4.9627941	6872	1344.75354	2100.085938
978.4691	645.8503	36165.992	-44075.446	-4.9627941	6872	2100.085938	1344.75354
610.3455	667.3898	24872.164	-50770.505	-4.9684603	6873	3619.981201	955.32135
667.3898	610.3455	24872.164	-50770.505	-4.9684603	6873	955.32135	3619.981201
531.2979	565.2752	-13317.843	-38662.853	-4.9894237	6874	2339.440674	1313.338379
565.2752	531.2979	-13317.843	-38662.853	-4.9894237	6874	1313.338379	2339.440674
660.3871	596.8456	1747887.1	-204575.6	-4.9956655	6875	823.527344	61967.726563
596.8456	660.3871	1747887.1	-204575.6	-4.9956655	6875	61967.726563	823.527344
510.2578	757.4601	-4322.0116	-19594.987	-5.0272452	6876	931.226563	906.667358
757.4601	510.2578	-4322.0116	-19594.987	-5.0272452	6876	906.667358	931.226563
482.2628	460.254	-12978.019	-26921.095	-5.0459665	6877	798.843811	1506.11792
460.254	482.2628	-12978.019	-26921.095	-5.0459665	6877	1506.11792	798.843811
536.1826	680.8728	201710.07	-112351.41	-5.0472985	6878	910.510803	12362.987305
680.8728	536.1826	201710.07	-112351.41	-5.0472985	6878	12362.987305	910.510803
680.8728	531.2979	154226.98	-101002.4	-5.0682057	6879	10175.529297	750.020203
531.2979	680.8728	154226.98	-101002.4	-5.0682057	6879	750.020203	10175.529297
401.2045	879.3997	33673.934	-24498.705	-5.0804	6880	1218.325195	2645.866943
879.3997	401.2045	33673.934	-24498.705	-5.0804	6880	2645.866943	1218.325195
675.3659	229.119	8764835.0	-358333.2	-5.1056815	6881	1085.10083	306551.5625
229.119	675.3659	8764835.0	-358333.2	-5.1056815	6881	306551.5625	1085.10083
596.8456	288.204	1419198.6	-176889.17	-5.1087603	6882	25816.384766	3243.247559
288.204	596.8456	1419198.6	-176889.17	-5.1087603	6882	3243.247559	25816.384766
201.1241	530.2879	627202.45	-1022427.2	-5.1199323	6883	237872.515625	9164.602539
530.2879	201.1241	627202.45	-1022427.2	-5.1199323	6883	9164.602539	237872.515625
521.2977	757.4601	55045.089	-47208.413	-5.1308868	6884	1409.590698	3421.105713
757.4601	521.2977	55045.089	-47208.413	-5.1308868	6884	3421.105713	1409.590698
500.3575	680.8728	390924.15	-81610.612	-5.1323007	6885	1174.901367	12362.987305
680.8728	500.3575	390924.15	-81610.612	-5.1323007	6885	12362.987305	1174.901367
536.2914	187.072	-7523.4246	-23014.556	-5.1519171	6886	1231.341064	973.5578
187.072	536.2914	-7523.4246	-23014.556	-5.1519171	6886	973.5578	1231.341064
667.3898	668.3616	21033.894	-43675.157	-5.1526113	6887	1466.490479	1600.582153
668.3616	667.3898	21033.894	-43675.157	-5.1526113	6887	1600.582153	1466.490479
397.1966	596.8456	1723586.3	-239928.18	-5.1607285	6888	2682.680664	25816.384766
596.8456	397.1966	1723586.3	-239928.18	-5.1607285	6888	25816.384766	2682.680664
596.8456	645.8503	139756.61	-76074.544	-5.1736068	6889	4285.854492	1344.75354
645.8503	596.8456	139756.61	-76074.544	-5.1736068	6889	1344.75354	4285.854492
680.8728	536.1826	38271.347	-65001.975	-5.1982183	6890	5133.5625	910.510803
536.1826	680.8728	38271.347	-65001.975	-5.1982183	6890	910.510803	5133.5625
300.1564	680.8728	860620.49	-109382.64	-5.19873	6891	2384.458984	12362.987305
680.8728	300.1564	860620.49	-109382.64	-5.19873	6891	12362.987305	2384.458984
540.3033	401.2886	999206.42	-183356.08	-5.1991142	6892	81014.875	877.062744
401.2886	540.3033	999206.42	-183356.08	-5.1991142	6892	877.062744	81014.875
475.7395	536.1826	667.63746	-34200.522	-5.2329245	6893	781.109375	1335.816284
536.1826	475.7395	667.63746	-34200.522	-5.2329245	6893	1335.816284	781.109375
503.2684	1204.639	-2390.5495	-20996.911	-5.2494197	6894	1137.894775	1037.281006
1204.639	503.2684	-2390.5495	-20996.911	-5.2494197	6894	1037.281006	1137.894775
497.2648	667.3898	-18428.412	-39401.645	-5.2743678	6895	1049.352905	955.32135
667.3898	497.2648	-18428.412	-39401.645	-5.2743678	6895	955.32135	1049.352905
411.189	596.8456	263552.12	-71748.563	-5.2979985	6896	2833.304199	4285.854492
596.8456	411.189	263552.12	-71748.563	-5.2979985	6896	4285.854492	2833.304199
230.1225	814.482	6376482.8	-303693.03	-5.3134672	6897	17446.246094	21098.802734
814.482	230.1225	6376482.8	-303693.03	-5.3134672	6897	21098.802734	17446.246094
750.3565	201.0877	9702.5043	-17472.748	-5.3185893	6898	1653.093994	1032.938354
201.0877	750.3565	9702.5043	-17472.748	-5.3185893	6898	1032.938354	1653.093994
201.1241	745.3944	-1163.0448	-20519.407	-5.3437299	6899	797.449646	1539.687988
745.3944	201.1241	-1163.0448	-20519.407	-5.3437299	6899	1539.687988	797.449646
689.8778	489.7371	41636.881	-38691.67	-5.3609281	6900	996.609253	1868.962158
489.7371	689.8778	41636.881	-38691.67	-5.3609281	6900	1868.962158	996.609253
503.2684	487.2661	-21433.005	-31112.804	-5.3639014	6901	1137.894775	914.647949
487.2661	503.2684	-21433.005	-31112.804	-5.3639014	6901	914.647949	1137.894775
645.8503	668.3616	40032.128	-40658.343	-5.3751984	6902	1911.971924	1600.582153
668.3616	645.8503	40032.128	-40658.343	-5.3751984	6902	1600.582153	1911.971924
565.2752	659.3534	7138.2782	-17175.775	-5.4123218	6903	1313.338379	802.653137
659.3534	565.2752	7138.2782	-17175.775	-5.4123218	6903	802.653137	1313.338379
668.3616	689.8778	90758.722	-98456.037	-5.4526959	6904	3194.272949	3346.073486
689.8778	668.3616	90758.722	-98456.037	-5.4526959	6904	3346.073486	3194.272949
645.8503	654.3592	325250.7	-128560.68	-5.4681609	6905	1911.971924	9481.617188
654.3592	645.8503	325250.7	-128560.68	-5.4681609	6905	9481.617188	1911.971924
489.7371	500.3575	46175.84	-29239.318	-5.5362716	6906	1868.962158	1174.901367
500.3575	489.7371	46175.84	-29239.318	-5.5362716	6906	1174.901367	1868.962158
500.2734	754.3995	104147.44	-46408.851	-5.5403075	6907	4627.548828	902.466309
754.3995	500.2734	104147.44	-46408.851	-5.5403075	6907	902.466309	4627.548828
660.3871	504.7846	811040.86	-164271.76	-5.5486169	6908	823.527344	31507.433594
504.7846	660.3871	811040.86	-164271.76	-5.5486169	6908	31507.433594	823.527344
183.1134	750.3565	190139.36	-50977.711	-5.5573085	6909	6728.792969	1653.093994
750.3565	183.1134	190139.36	-50977.711	-5.5573085	6909	1653.093994	6728.792969
745.3944	397.1732	263216.01	-92834.237	-5.5692108	6910	18292.871094	1189.528931
397.1732	745.3944	263216.01	-92834.237	-5.5692108	6910	1189.528931	18292.871094
680.8728	754.3995	3982492.0	-336415.39	-5.5743814	6911	969.298584	112829.5625
754.3995	680.8728	3982492.0	-336415.39	-5.5743814	6911	112829.5625	969.298584
745.3944	754.3995	531853.72	-195983.78	-5.586844	6912	1539.687988	24706.525391
754.3995	745.3944	531853.72	-195983.78	-5.586844	6912	24706.525391	1539.687988
476.2737	530.2879	-275631.33	-371969.68	-5.5981401	6913	11899.140625	9164.602539
530.2879	476.2737	-275631.33	-371969.68	-5.5981401	6913	9164.602539	11899.140625
530.2879	398.2324	-20118.013	-26045.896	-5.6569602	6914	1203.4729	941.856201
398.2324	530.2879	-20118.013	-26045.896	-5.6569602	6914	941.856201	1203.4729
645.8503	500.2372	36272.438	-40769.598	-5.6661685	6915	1344.75354	1889.202759
500.2372	645.8503	36272.438	-40769.598	-5.6661685	6915	1889.202759	1344.75354
629.4008	1107.5126	93743.004	-53205.783	-5.6687689	6916	6271.913086	1140.27771
1107.5126	629.4008	93743.004	-53205.783	-5.6687689	6916	1140.27771	6271.913086
1079.6018	759.392	74347.367	-48325.167	-5.6767685	6917	1535.534546	3059.299316
759.392	1079.6018	74347.367	-48325.167	-5.6767685	6917	3059.299316	1535.534546
596.8456	680.8728	17156318.0	-789806.45	-5.6894107	6918	61967.726563	10175.529297
680.8728	596.8456	17156318.0	-789806.45	-5.6894107	6918	10175.529297	61967.726563
536.2914	383.1944	848035.73	-505739.71	-5.6902806	6919	72371.992188	4092.558594
383.1944	536.2914	848035.73	-505739.71	-5.6902806	6919	4092.558594	72371.992188
530.2879	482.2628	95967.371	-48043.861	-5.7023432	6920	3393.131836	798.843811
482.2628	530.2879	95967.371	-48043.861	-5.7023432	6920	798.843811	3393.131836
272.1614	596.8456	1173076.2	-160313.59	-5.7084304	6921	948.329224	61967.726563
596.8456	272.1614	1173076.2	-160313.59	-5.7084304	6921	61967.726563	948.329224
645.8503	667.3898	-16942.964	-51572.923	-5.7202715	6922	1344.75354	955.32135
667.3898	645.8503	-16942.964	-51572.923	-5.7202715	6922	955.32135	1344.75354
495.7791	528.2686	64186.136	-50505.463	-5.7223755	6923	969.635925	5624.222656
528.2686	495.7791	64186.136	-50505.463	-5.7223755	6923	5624.222656	969.635925
524.2845	494.2378	-37825.036	-37892.722	-5.7402771	6924	2029.298462	1018.789063
494.2378	524.2845	-37825.036	-37892.722	-5.7402771	6924	1018.789063	2029.298462
486.2212	587.8402	-6788.5322	-26326.724	-5.741042	6925	888.852783	1140.753296
587.8402	486.2212	-6788.5322	-26326.724	-5.741042	6925	1140.753296	888.852783
689.8778	530.2879	11451374.0	-665563.25	-5.7680047	6926	73143.070313	3393.131836
530.2879	689.8778	11451374.0	-665563.25	-5.7680047	6926	3393.131836	73143.070313
536.2914	397.1966	1257866.8	-654985.16	-5.7695389	6927	126896.203125	2682.680664
397.1966	536.2914	1257866.8	-654985.16	-5.7695389	6927	2682.680664	126896.203125
951.5419	661.3574	54854.649	-48972.252	-5.769707	6928	1306.884277	2368.92749
661.3574	951.5419	54854.649	-48972.252	-5.769707	6928	2368.92749	1306.884277
201.0877	645.8503	8208.4693	-24083.748	-5.7878766	6929	1032.938354	1344.75354
645.8503	201.0877	8208.4693	-24083.748	-5.7878766	6929	1344.75354	1032.938354
745.3944	625.8395	-25959.444	-42562.744	-5.7912212	6930	2999.665283	833.089783
625.8395	745.3944	-25959.444	-42562.744	-5.7912212	6930	833.089783	2999.665283
536.2914	298.1043	461072.75	-333208.32	-5.7941388	6931	126896.203125	1403.57019
298.1043	536.2914	461072.75	-333208.32	-5.7941388	6931	1403.57019	126896.203125
288.204	510.2578	38723.78	-30716.118	-5.8477126	6932	3243.247559	931.226563
510.2578	288.204	38723.78	-30716.118	-5.8477126	6932	931.226563	3243.247559
757.4601	745.3944	295563.56	-137687.84	-5.875408	6933	906.667358	32134.046875
745.3944	757.4601	295563.56	-137687.84	-5.875408	6933	32134.046875	906.667358
725.8786	429.1995	41912.001	-45667.531	-5.9034926	6934	785.285339	3445.552979
429.1995	725.8786	41912.001	-45667.531	-5.9034926	6934	3445.552979	785.285339
428.2156	487.2661	31326.414	-32468.998	-5.9285384	6935	1113.214722	2463.794922
487.2661	428.2156	31326.414	-32468.998	-5.9285384	6935	2463.794922	1113.214722
745.3944	610.3455	2491568.7	-358935.23	-5.9299497	6936	32134.046875	3619.981201
610.3455	745.3944	2491568.7	-358935.23	-5.9299497	6936	3619.981201	32134.046875
510.2578	1079.6018	11780.337	-19640.98	-5.9313408	6937	931.226563	1535.534546
1079.6018	510.2578	11780.337	-19640.98	-5.9313408	6937	1535.534546	931.226563
1204.639	486.2212	4798.4626	-16312.109	-5.9424067	6938	1037.281006	888.852783
486.2212	1204.639	4798.4626	-16312.109	-5.9424067	6938	888.852783	1037.281006
759.392	300.1564	236529.63	-58529.45	-5.9436286	6939	3059.299316	2384.458984
300.1564	759.392	236529.63	-58529.45	-5.9436286	6939	2384.458984	3059.299316
754.3995	675.3659	4310464.1	-488216.31	-5.9574771	6940	112829.5625	1951.312866
675.3659	754.3995	4310464.1	-488216.31	-5.9574771	6940	1951.312866	112829.5625
316.115	1204.639	13329.745	-48940.211	-5.9577936	6941	3013.229492	2382.019531
1204.639	316.115	13329.745	-48940.211	-5.9577936	6941	2382.019531	3013.229492
482.2628	659.3534	-3121.9978	-21545.391	-5.9773073	6942	798.843811	802.653137
659.3534	482.2628	-3121.9978	-21545.391	-5.9773073	6942	802.653137	798.843811
401.2886	266.1257	1563.303	-13101.537	-5.9856323	6943	877.062744	834.407898
266.1257	401.2886	1563.303	-13101.537	-5.9856323	6943	834.407898	877.062744
201.1241	746.3077	-9289.1127	-28268.205	-6.0087087	6944	797.449646	1188.781494
746.3077	201.1241	-9289.1127	-28268.205	-6.0087087	6944	1188.781494	797.449646
596.8456	565.2752	642382.2	-146360.64	-6.037163	6945	25816.384766	1313.338379
565.2752	596.8456	642382.2	-146360.64	-6.037163	6945	1313.338379	25816.384766
629.4008	521.2977	28914.818	-65015.225	-6.0798764	6946	6271.913086	967.337646
521.2977	629.4008	28914.818	-65015.225	-6.0798764	6946	967.337646	6271.913086
736.3898	587.8402	-33606.456	-29419.065	-6.0951397	6947	773.980042	884.334595
587.8402	736.3898	-33606.456	-29419.065	-6.0951397	6947	884.334595	773.980042
401.2045	645.8503	19068.505	-34112.373	-6.1038711	6948	1218.325195	1344.75354
645.8503	401.2045	19068.505	-34112.373	-6.1038711	6948	1344.75354	1218.325195
680.8728	745.3944	2788843.0	-448054.42	-6.1222016	6949	5133.5625	32134.046875
745.3944	680.8728	2788843.0	-448054.42	-6.1222016	6949	32134.046875	5133.5625
531.2979	746.3077	-8433.9452	-33676.533	-6.1316495	6950	750.020203	1188.781494
746.3077	531.2979	-8433.9452	-33676.533	-6.1316495	6950	1188.781494	750.020203
610.3455	629.4008	358661.75	-117582.16	-6.165199	6951	3619.981201	6271.913086
629.4008	610.3455	358661.75	-117582.16	-6.165199	6951	6271.913086	3619.981201
494.2378	565.2752	-37629.548	-56222.295	-6.1693941	6952	1018.789063	7124.077148
565.2752	494.2378	-37629.548	-56222.295	-6.1693941	6952	7124.077148	1018.789063
667.3898	754.3995	32058.373	-37894.856	-6.1722653	6953	1466.490479	902.466309
754.3995	667.3898	32058.373	-37894.856	-6.1722653	6953	902.466309	1466.490479
398.2324	680.8728	104005.25	-118097.04	-6.1757779	6954	982.493103	11494.71582
680.8728	398.2324	104005.25	-118097.04	-6.1757779	6954	11494.71582	982.493103
201.1241	536.1826	4502577.5	-405284.82	-6.1807931	6955	237872.515625	910.510803
536.1826	201.1241	4502577.5	-405284.82	-6.1807931	6955	910.510803	237872.515625
540.3033	587.8402	680157.66	-226345.81	-6.2366766	6956	29821.267578	1140.753296
587.8402	540.3033	680157.66	-226345.81	-6.2366766	6956	1140.753296	29821.267578
629.4008	288.204	29412.123	-37510.741	-6.2628475	6957	1328.932983	3243.247559
288.204	629.4008	29412.123	-37510.741	-6.2628475	6957	3243.247559	1328.932983
814.482	517.2765	225939.34	-186020.42	-6.2860695	6958	21098.802734	1389.94873
517.2765	814.482	225939.34	-186020.42	-6.2860695	6958	1389.94873	21098.802734
645.8503	476.2737	131449.71	-84535.142	-6.2980943	6959	1911.971924	3789.731445
476.2737	645.8503	131449.71	-84535.142	-6.2980943	6959	3789.731445	1911.971924
530.2879	667.3898	-8169.6724	-63537.242	-6.3312298	6960	1203.4729	2524.647705
667.3898	530.2879	-8169.6724	-63537.242	-6.3312298	6960	2524.647705	1203.4729
536.1826	750.3565	-281.31534	-35319.509	-6.3500929	6961	910.510803	1653.093994
750.3565	536.1826	-281.31534	-35319.509	-6.3500929	6961	1653.093994	910.510803
398.2324	428.2156	-18211.003	-36247.054	-6.3559487	6962	982.493103	1113.214722
428.2156	398.2324	-18211.003	-36247.054	-6.3559487	6962	1113.214722	982.493103
660.3871	680.8728	279453.99	-120373.95	-6.369583	6963	823.527344	12362.987305
680.8728	660.3871	279453.99	-120373.95	-6.369583	6963	12362.987305	823.527344
646.3727	536.2914	-29528.454	-45973.709	-6.4122353	6964	1163.371216	1231.341064
536.2914	646.3727	-29528.454	-45973.709	-6.4122353	6964	1231.341064	1163.371216
610.3455	660.3871	41229.271	-74552.273	-6.4822279	6965	3619.981201	823.527344
660.3871	610.3455	41229.271	-74552.273	-6.4822279	6965	823.527344	3619.981201
680.8728	536.2914	-18745.499	-49856.537	-6.4985933	6966	969.298584	1231.341064
536.2914	680.8728	-18745.499	-49856.537	-6.4985933	6966	1231.341064	969.298584
428.2156	486.2212	-1696.944	-18079.132	-6.5062634	6967	1113.214722	888.852783
486.2212	428.2156	-1696.944	-18079.132	-6.5062634	6967	888.852783	1113.214722
201.1241	524.2845	-11227.034	-17716.164	-6.5088893	6968	797.449646	781.953979
524.2845	201.1241	-11227.034	-17716.164	-6.5088893	6968	781.953979	797.449646
201.1241	201.0877	-1616.8288	-14335.967	-6.5279063	6969	797.449646	1032.938354
201.0877	201.1241	-1616.8288	-14335.967	-6.5279063	6969	1032.938354	797.449646
187.072	540.3033	26746.083	-49300.559	-6.5402845	6970	973.5578	4290.990234
540.3033	187.072	26746.083	-49300.559	-6.5402845	6970	4290.990234	973.5578
745.3944	429.1995	149459.07	-105344.23	-6.5449464	6971	4973.362305	3445.552979
429.1995	745.3944	149459.07	-105344.23	-6.5449464	6971	3445.552979	4973.362305
475.7395	504.7846	135097.12	-87104.752	-6.5571737	6972	781.109375	10414.665039
