m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	charge_A	envelope_id_A	monoisotopic_mass_A	deconvoluted_mz_A	charge_B	envelope_id_B	monoisotopic_mass_B	deconvoluted_mz_B
530.2879	732.407144	-1459801.6	-1495711.7	-72.212103	10196	1	8254	527.2613	528.2686	2	13876	1461.8108	1462.8181
530.2879	736.389846	-317386.61	-301906.92	-17.300642	7537	1	8255	527.2613	528.2686	1	14031	735.3826	736.3898
530.2879	745.394437	1229657.6	-325316.68	-2.3696267	6746	1	8256	527.2613	528.2686	2	14107	1488.7743	1489.7816
530.2879	745.895269	2890101.6	1970933.5	19.317474	5211	1	8257	527.2613	528.2686	2	14250	1488.7743	1489.7816
530.2879	746.307712	-1953902.9	-2011318.8	-70.61113	10127	1	8258	527.2613	528.2686	1	14286	745.3004	746.3077
530.2879	746.395337	6543980.2	6375703.6	123.90271	1021	1	8259	527.2613	528.2686	2	14119	1488.7743	1489.7816
530.2879	746.892819	-7117770.4	-7186012.2	-195.85269	13630	1	8260	527.2613	528.2686	2	14237	1488.7743	1489.7816
530.2879	747.394056	-812211.37	-870768.58	-26.098179	7986	1	8261	527.2613	528.2686	2	14155	1488.7743	1489.7816
530.2879	750.356517	-1373708.4	-1452199.6	-69.416814	10063	1	8220	527.2613	528.2686	1	14539	749.3492	750.3565
530.2879	753.896121	2429173.5	2337962.9	86.342302	2132	1	8262	527.2613	528.2686	2	14629	1505.7777	1506.785
530.2879	754.399472	35731775.0	25143220.0	72.716377	2634	1	8243	527.2613	528.2686	2	14659	1505.7777	1506.785
530.2879	754.901072	-2983180.9	-8804468.4	-34.714508	8434	1	8242	527.2613	528.2686	2	14630	1505.7777	1506.785
530.2879	755.402417	-2844638.6	-4226026.9	-33.561329	8377	1	8241	527.2613	528.2686	2	14780	1505.7777	1506.785
530.2879	757.460091	-3824476.2	-3931290.2	-118.28249	11912	1	8230	527.2613	528.2686	1	14809	756.4528	757.4601
530.2879	758.462697	-753272.23	-784237.76	-53.15909	9300	1	8222	527.2613	528.2686	1	14902	756.4528	757.4601
530.2879	759.391959	1994693.6	1780685.7	39.34071	4181	1	8223	527.2613	528.2686	2	15125	1516.7694	1517.7766
530.2879	759.893576	2810979.5	2724480.7	84.194665	2208	1	8224	527.2613	528.2686	2	15062	1516.7694	1517.7766
530.2879	814.482029	2188360.2	1296235.6	15.053585	5432	1	8225	527.2613	528.2686	1	15168	813.4747	814.482
530.2879	815.484834	2650810.8	2474756.9	60.766954	3112	1	8226	527.2613	528.2686	1	15287	813.4747	814.482
530.2879	879.399748	2432570.7	2330545.2	81.371399	2298	1	8227	527.2613	528.2686	1	15336	878.3925	879.3997
530.2879	951.541865	3477195.2	3311340.1	80.756137	2322	1	8228	527.2613	528.2686	1	15599	950.5346	951.5419
530.2879	952.544553	323433.27	255444.12	13.519865	5522	1	8229	527.2613	528.2686	1	15583	950.5346	951.5419
530.2879	978.469136	2442488.7	2346876.1	87.637196	2078	1	8231	527.2613	528.2686	1	15709	977.4619	978.4691
530.2879	1008.563901	2212627.9	1797398.3	32.754489	4491	1	8240	527.2613	528.2686	1	15931	1007.5566	1008.5639
530.2879	1009.566717	3089862.4	2895271.6	94.712367	1845	1	8232	527.2613	528.2686	1	16001	1007.5566	1008.5639
530.2879	1079.601791	3294771.7	3049155.1	74.451581	2558	1	8233	527.2613	528.2686	1	16167	1078.5945	1079.6018
530.2879	1080.604578	-158308.33	-222014.17	-11.06478	7224	1	8234	527.2613	528.2686	1	16179	1078.5945	1079.6018
530.2879	1091.55473	-989869.85	-1021708.8	-62.276766	9770	1	8235	527.2613	528.2686	1	16305	1090.5474	1091.5547
530.2879	1107.512648	901461.36	838598.13	42.99723	3997	1	8236	527.2613	528.2686	1	16413	1106.5054	1107.5126
530.2879	1204.639002	1522634.1	1469766.9	52.637107	3529	1	8237	527.2613	528.2686	1	16570	1203.6317	1204.639
530.2879	1205.641873	729586.44	666061.53	35.072398	4378	1	8238	527.2613	528.2686	1	16569	1203.6317	1204.639
530.621016	156.102426	-520362.31	-529723.82	-42.040554	8780	3	8463	1588.8412	1589.8485	1	21	155.0951	156.1024
530.621016	175.119605	1716109.6	1665617.9	39.958371	4144	3	8464	1588.8412	1589.8485	1	285	174.1123	175.1196
530.621016	183.113388	-619364.27	-670589.44	-19.098864	7647	3	8465	1588.8412	1589.8485	1	432	182.1061	183.1134
530.621016	187.072039	-633564.17	-639724.45	-57.338952	9513	3	8466	1588.8412	1589.8485	1	558	186.0648	187.072
530.621016	195.08835	-233370.58	-242183.89	-19.261623	7655	3	8467	1588.8412	1589.8485	1	828	194.0811	195.0884
530.621016	201.087675	-321738.11	-327511.47	-22.687095	7813	3	8468	1588.8412	1589.8485	1	966	200.0804	201.0877
530.621016	201.124072	627202.45	-1022427.2	-5.1199323	6883	3	8469	1588.8412	1589.8485	1	1146	200.1168	201.1241
530.621016	202.121175	-801829.14	-807341.28	-76.641342	10380	3	8470	1588.8412	1589.8485	1	1201	200.1168	201.1241
530.621016	202.127494	5089028.7	5010477.9	107.13735	1468	3	8472	1588.8412	1589.8485	1	1344	201.1202	202.1275
530.621016	229.119049	25413947.0	23313166.0	106.3995	1484	3	8481	1588.8412	1589.8485	1	1426	228.1118	229.119
530.621016	230.116129	-876147.21	-882163.5	-71.881112	10183	3	8473	1588.8412	1589.8485	1	1447	228.1118	229.119
530.621016	230.122528	-4216499.2	-4341363.6	-79.218076	10485	3	8474	1588.8412	1589.8485	1	1593	229.1152	230.1225
530.621016	266.125697	-21898.87	-29711.715	-2.4327479	6752	3	8475	1588.8412	1589.8485	1	1859	265.1184	266.1257
530.621016	272.161442	-580532.85	-587004.72	-42.297464	8794	3	8476	1588.8412	1589.8485	1	1975	271.1542	272.1614
530.621016	288.204002	1068764.5	1047640.4	42.721897	4008	3	8477	1588.8412	1589.8485	1	2095	287.1967	288.204
530.621016	298.104311	699615.08	688824.4	46.69732	3808	3	8478	1588.8412	1589.8485	1	2389	297.097	298.1043
530.621016	300.156407	-8867017.3	-9127808.4	-113.7506	11770	3	8479	1588.8412	1589.8485	1	2537	299.1491	300.1564
530.621016	301.159861	-2397090.7	-2420081.6	-119.138	11938	3	8480	1588.8412	1589.8485	1	2583	299.1491	300.1564
530.621016	316.114992	-654494.76	-674136.01	-27.895034	8078	3	8462	1588.8412	1589.8485	1	2635	315.1077	316.115
530.621016	371.193813	1043968.4	1026584.0	44.708792	3920	3	8471	1588.8412	1589.8485	1	2816	370.1865	371.1938
530.621016	383.194391	-749610.16	-781976.93	-25.003616	7944	3	8461	1588.8412	1589.8485	1	3128	382.1871	383.1944
530.621016	397.173179	3066876.7	3060417.3	169.35152	392	3	8439	1588.8412	1589.8485	1	3172	396.1659	397.1732
530.621016	397.19662	-762687.39	-788674.38	-26.069682	7985	3	8449	1588.8412	1589.8485	1	3443	396.1893	397.1966
530.621016	398.232448	-25340.666	-31441.68	-1.2944005	6696	3	8441	1588.8412	1589.8485	1	3639	397.2252	398.2324
530.621016	399.225909	-765280.99	-767139.0	-54.471528	9372	3	8442	1588.8412	1589.8485	1	3533	397.2252	398.2324
530.621016	401.20454	209964.54	200456.59	14.62467	5458	3	8443	1588.8412	1589.8485	1	3752	400.1973	401.2045
530.621016	401.288604	5103846.1	5053518.9	119.28332	1128	3	8444	1588.8412	1589.8485	1	3901	400.2813	401.2886
530.621016	402.292021	-1081509.0	-1086205.3	-92.904037	11037	3	8445	1588.8412	1589.8485	1	3968	400.2813	401.2886
530.621016	411.188975	-1074813.2	-1096554.3	-46.601734	8994	3	8446	1588.8412	1589.8485	1	4048	410.1817	411.189
530.621016	415.183883	11513697.0	11405151.0	190.9689	246	3	8447	1588.8412	1589.8485	1	4349	414.1766	415.1839
530.621016	416.187017	-687883.84	-702839.13	-35.183988	8450	3	8448	1588.8412	1589.8485	1	4219	414.1766	415.1839
530.621016	425.707564	186523.3	184440.41	12.713589	5565	3	8450	1588.8412	1589.8485	1	4513	424.7003	425.7076
530.621016	428.215597	-516048.3	-523444.87	-38.66151	8617	3	8459	1588.8412	1589.8485	1	4651	427.2083	428.2156
530.621016	429.1995	314766.41	289516.62	11.226421	5651	3	8451	1588.8412	1589.8485	1	4625	427.2083	428.2156
530.621016	460.254049	797717.69	793307.26	28.504947	4720	3	8452	1588.8412	1589.8485	3	4834	1377.7403	1378.7476
530.621016	460.588166	740986.42	735062.09	47.368651	3784	3	8453	1588.8412	1589.8485	3	4701	1377.7403	1378.7476
530.621016	475.739504	2105753.9	2097259.6	92.931538	1908	3	8454	1588.8412	1589.8485	1	5045	474.7322	475.7395
530.621016	476.273741	-275631.33	-371969.68	-5.5981401	6913	3	8455	1588.8412	1589.8485	2	5091	950.5329	951.5402
530.621016	476.775123	1460889.9	1427004.1	36.4252	4315	3	8456	1588.8412	1589.8485	2	5050	950.5329	951.5402
530.621016	482.226425	611702.33	598984.2	32.534158	4502	3	8457	1588.8412	1589.8485	1	5221	481.2191	482.2264
530.621016	482.262768	1060038.1	1052128.2	70.661788	2724	3	8458	1588.8412	1589.8485	1	5424	481.2555	482.2628
530.621016	486.22122	-3388784.4	-3394326.0	-360.17	14775	3	8460	1588.8412	1589.8485	1	5586	485.2139	486.2212
530.621016	487.266092	1208111.0	1186531.0	35.946142	4339	3	8482	1588.8412	1589.8485	2	5774	972.5176	973.5249
530.621016	487.767518	-2925843.6	-2930802.2	-236.25719	14151	3	8502	1588.8412	1589.8485	2	5784	972.5176	973.5249
530.621016	489.73711	-1894771.8	-1911619.3	-76.184165	10351	3	8484	1588.8412	1589.8485	1	6021	488.7298	489.7371
530.621016	494.237812	-441588.22	-442537.77	-29.514516	8171	3	8507	1588.8412	1589.8485	1	6175	493.2305	494.2378
530.621016	495.779102	-1196219.9	-1203353.9	-67.617029	9990	3	8508	1588.8412	1589.8485	1	6415	494.7718	495.7791
530.621016	497.264778	102546.66	94071.0	3.9332866	6043	3	8509	1588.8412	1589.8485	1	6597	496.2575	497.2648
530.621016	500.237156	-1392894.3	-1406668.2	-75.578558	10326	3	8510	1588.8412	1589.8485	1	6656	499.2299	500.2372
530.621016	500.273383	-369239.78	-396764.96	-13.813126	7364	3	8511	1588.8412	1589.8485	1	6813	499.2661	500.2734
530.621016	500.357482	4901808.3	4860644.5	119.09503	1132	3	8512	1588.8412	1589.8485	1	7069	499.3502	500.3575
530.621016	501.360683	877783.26	866583.31	52.604085	3531	3	8506	1588.8412	1589.8485	1	7067	499.3502	500.3575
530.621016	503.268414	3669160.0	3653971.3	101.14878	1622	3	8514	1588.8412	1589.8485	3	7145	1506.7834	1507.7907
530.621016	503.602581	15106.061	10221.855	0.46130811	6259	3	8516	1588.8412	1589.8485	3	7177	1506.7834	1507.7907
530.621016	504.784561	-11411710.0	-11669212.0	-109.84286	11661	3	8515	1588.8412	1589.8485	2	7334	1007.5546	1008.5618
530.621016	505.285893	-2491728.8	-2557178.6	-42.376583	8799	3	8525	1588.8412	1589.8485	2	7321	1007.5546	1008.5618
530.621016	505.787346	-1610720.8	-1620144.4	-80.788676	10557	3	8517	1588.8412	1589.8485	2	7456	1007.5546	1008.5618
530.621016	510.25783	784728.98	776504.25	37.865855	4245	3	8518	1588.8412	1589.8485	1	7625	509.2506	510.2578
530.621016	517.276486	1849948.9	1842248.7	68.737814	2800	3	8519	1588.8412	1589.8485	1	7729	516.2692	517.2765
530.621016	521.297717	3551389.1	3535425.7	124.02739	1020	3	8520	1588.8412	1589.8485	3	7901	1560.8713	1561.8786
530.621016	521.631926	10195113.0	10189084.0	228.45394	135	3	8521	1588.8412	1589.8485	3	7991	1560.8713	1561.8786
530.621016	524.284538	-382946.75	-383125.1	-13.51459	7343	3	8522	1588.8412	1589.8485	3	8044	1569.8318	1570.8391
530.621016	524.616921	-3162807.3	-3159855.4	-124.15924	12085	3	8523	1588.8412	1589.8485	3	8026	1569.8318	1570.8391
530.621016	524.951635	-5135277.2	-5138222.7	-517.17292	14942	3	8524	1588.8412	1589.8485	3	8115	1569.8318	1570.8391
530.621016	528.268562	-1349889.5	-1390113.8	-39.970271	8675	3	8513	1588.8412	1589.8485	1	8349	527.2613	528.2686
530.621016	529.270973	-1273710.5	-1280946.4	-98.421905	11242	3	8504	1588.8412	1589.8485	1	8196	527.2613	528.2686
530.621016	530.2879	-11418634.0	-11435310.0	-155.14811	12882	3	8493	1588.8412	1589.8485	1	8206	527.2613	528.2686
530.621016	530.621016	710292790.0	710290290.0	2417.2493	-1	3	8485	1588.8412	1589.8485	3	8500	1588.8412	1589.8485
530.621016	530.954686	-4226268.0	-4271821.1	-114.66401	11798	3	8486	1588.8412	1589.8485	3	8457	1588.8412	1589.8485
530.621016	531.286332	-4822341.1	-4850609.8	-171.52927	13236	3	8487	1588.8412	1589.8485	1	8279	527.2613	528.2686
530.621016	531.297907	2913092.2	2907017.5	89.594907	2016	3	8488	1588.8412	1589.8485	3	8364	1588.8412	1589.8485
530.621016	531.621297	-1230583.7	-1238566.3	-52.122031	9260	3	8489	1588.8412	1589.8485	3	8517	1588.8412	1589.8485
530.621016	531.794223	-1578764.2	-1596750.5	-69.138933	10050	3	8490	1588.8412	1589.8485	1	8583	530.7869	531.7942
530.621016	532.294456	-1568489.5	-1575820.7	-127.14863	12176	3	8491	1588.8412	1589.8485	1	8181	527.2613	528.2686
530.621016	535.850077	-1491287.9	-1498731.8	-81.764902	10597	3	8492	1588.8412	1589.8485	3	8824	1604.5284	1605.5357
530.621016	535.955778	118401.03	112109.24	4.4447894	6009	3	8494	1588.8412	1589.8485	3	8900	1604.8455	1605.8528
530.621016	536.182618	-1804581.1	-1814851.5	-63.413773	9812	3	8503	1588.8412	1589.8485	3	8798	1604.5284	1605.5357
530.621016	536.242818	0.0	0.0	0.0	6472	3	8495	1588.8412	1589.8485	1	9049	535.2355	536.2428
530.621016	536.291421	-11372152.0	-11556321.0	-42.35989	8797	3	8496	1588.8412	1589.8485	3	8939	1604.8455	1605.8528
530.621016	536.625725	-15022084.0	-15126734.0	-77.113194	10400	3	8497	1588.8412	1589.8485	3	8962	1604.8455	1605.8528
530.621016	536.959897	8088430.6	7890690.2	78.711627	2407	3	8498	1588.8412	1589.8485	3	8957	1604.8455	1605.8528
530.621016	537.279979	-973459.54	-993649.68	-43.755042	8868	3	8499	1588.8412	1589.8485	3	9001	1604.8455	1605.8528
530.621016	540.30326	-25907186.0	-26537209.0	-167.379	13160	3	8500	1588.8412	1589.8485	2	9314	1078.592	1079.5992
530.621016	540.804661	15874414.0	15617305.0	137.20032	774	3	8501	1588.8412	1589.8485	2	9294	1078.592	1079.5992
530.621016	541.306032	3730767.1	3699880.4	84.218272	2205	3	8505	1588.8412	1589.8485	2	9230	1078.592	1079.5992
530.621016	554.258768	-3354763.9	-3383245.2	-102.05461	11381	3	8440	1588.8412	1589.8485	2	9431	1106.503	1107.5103
530.621016	554.760058	-876899.02	-881903.05	-48.338254	9064	3	8483	1588.8412	1589.8485	2	9508	1106.503	1107.5103
530.621016	565.275177	-3837769.9	-3886761.1	-93.666197	11068	3	8438	1588.8412	1589.8485	1	9635	564.2679	565.2752
530.621016	566.278227	849255.29	838816.33	54.44963	3434	3	8413	1588.8412	1589.8485	1	9595	564.2679	565.2752
530.621016	587.840184	-171921.19	-180742.7	-8.6045545	7093	3	8360	1588.8412	1589.8485	2	9900	1173.6658	1174.6731
530.621016	588.337358	4122115.0	4117604.2	166.00657	415	3	8375	1588.8412	1589.8485	2	9901	1173.6658	1174.6731
530.621016	596.845575	1063241.5	547753.8	3.4079039	6080	3	8376	1588.8412	1589.8485	2	10033	1191.6766	1192.6839
530.621016	597.346987	22467320.0	22278273.0	207.27596	175	3	8377	1588.8412	1589.8485	2	9927	1191.6766	1192.6839
530.621016	597.848378	2738403.8	2699816.4	67.72181	2849	3	8378	1588.8412	1589.8485	2	10005	1191.6766	1192.6839
530.621016	599.30583	-3804067.5	-3815782.9	-213.22649	13867	3	8379	1588.8412	1589.8485	1	10248	598.2986	599.3058
530.621016	603.793117	2628221.6	2614623.8	114.33206	1250	3	8380	1588.8412	1589.8485	1	10437	602.7858	603.7931
530.621016	610.345456	213866.28	183297.73	4.4749966	6006	3	8381	1588.8412	1589.8485	1	10513	609.3382	610.3455
530.621016	622.296933	-805132.33	-816970.79	-53.176728	9302	3	8383	1588.8412	1589.8485	1	10771	621.2897	622.2969
530.621016	625.839478	-406456.21	-410513.36	-20.106038	7692	3	8392	1588.8412	1589.8485	1	10802	624.8322	625.8395
530.621016	629.40075	222617.98	183637.63	4.7827719	5991	3	8384	1588.8412	1589.8485	1	11026	628.3935	629.4008
530.621016	630.403825	-451112.44	-459039.05	-28.394858	8097	3	8372	1588.8412	1589.8485	1	11017	628.3935	629.4008
530.621016	645.354248	1953127.6	1937180.0	68.152062	2829	3	8385	1588.8412	1589.8485	2	11242	1288.6939	1289.7012
530.621016	645.850301	-3766910.7	-3795724.8	-145.58244	12679	3	8386	1588.8412	1589.8485	2	11196	1288.6939	1289.7012
530.621016	646.348316	-1507779.0	-1519983.2	-98.468443	11245	3	8387	1588.8412	1589.8485	2	11198	1288.6939	1289.7012
530.621016	646.372715	472410.9	465871.21	18.860881	5236	3	8388	1588.8412	1589.8485	1	11319	645.3654	646.3727
530.621016	646.851595	-5091840.5	-5105835.1	-248.50206	14257	3	8389	1588.8412	1589.8485	2	11295	1288.6939	1289.7012
530.621016	653.875096	0.0	0.0	0.0	6468	3	8390	1588.8412	1589.8485	2	11621	1305.7356	1306.7429
530.621016	654.359227	17961394.0	17063053.0	76.93853	2469	3	8391	1588.8412	1589.8485	2	11549	1305.7356	1306.7429
530.621016	654.860832	2109957.6	1704589.7	11.973523	5613	3	8373	1588.8412	1589.8485	2	11556	1305.7356	1306.7429
530.621016	655.362039	6510645.4	6439446.9	100.3619	1658	3	8382	1588.8412	1589.8485	2	11605	1305.7356	1306.7429
530.621016	659.353388	-422058.33	-427885.95	-27.181557	8047	3	8371	1588.8412	1589.8485	1	11713	658.3461	659.3534
530.621016	660.387149	-2045675.2	-2055151.9	-120.24585	11972	3	8368	1588.8412	1589.8485	2	11988	1318.7597	1319.767
530.621016	660.881708	-778523.39	-785701.6	-49.00169	9100	3	8358	1588.8412	1589.8485	2	11889	1318.7597	1319.767
530.621016	661.357419	-6581781.2	-6623643.9	-159.59083	12986	3	8353	1588.8412	1589.8485	2	12068	1320.7003	1321.7076
530.621016	661.858094	-2463748.2	-2489213.4	-90.714389	10956	3	8354	1588.8412	1589.8485	2	12125	1320.7003	1321.7076
530.621016	666.887703	870877.2	858088.13	37.206445	4282	3	8355	1588.8412	1589.8485	2	12301	1331.7608	1332.7681
530.621016	667.389809	599447.03	579495.75	17.09731	5334	3	8356	1588.8412	1589.8485	2	12262	1331.7608	1332.7681
530.621016	667.861197	2518334.4	2508975.8	112.65206	1297	3	8357	1588.8412	1589.8485	2	12431	1333.7078	1334.7151
530.621016	667.887312	-1996319.1	-2013673.2	-70.777244	10137	3	8352	1588.8412	1589.8485	2	12222	1331.7608	1332.7681
530.621016	668.361566	-3171775.9	-3193079.4	-93.858846	11073	3	8359	1588.8412	1589.8485	2	12404	1333.7078	1334.7151
530.621016	668.386186	1491211.4	1485020.1	75.149399	2532	3	8370	1588.8412	1589.8485	2	12217	1331.7608	1332.7681
530.621016	668.863524	7081556.6	7068897.1	190.93362	247	3	8361	1588.8412	1589.8485	2	12521	1333.7078	1334.7151
530.621016	675.365928	83721.6	69975.507	2.8315649	6111	3	8362	1588.8412	1589.8485	2	12650	1348.7173	1349.7246
530.621016	675.869221	-30660.288	-41525.946	-2.0221466	6723	3	8363	1588.8412	1589.8485	2	12546	1348.7173	1349.7246
530.621016	680.872829	11318571.0	11213008.0	114.57194	1240	3	8364	1588.8412	1589.8485	2	12874	1359.7311	1360.7384
530.621016	681.370686	-14607810.0	-14694915.0	-262.00599	14363	3	8365	1588.8412	1589.8485	2	12746	1359.7311	1360.7384
530.621016	681.870748	1273590.5	1232213.7	27.061991	4807	3	8366	1588.8412	1589.8485	2	12751	1359.7311	1360.7384
530.621016	682.371222	5198117.1	5107033.1	70.749375	2719	3	8367	1588.8412	1589.8485	2	12772	1359.7311	1360.7384
530.621016	682.872369	-2961141.8	-2995854.0	-75.373337	10315	3	8369	1588.8412	1589.8485	2	12844	1359.7311	1360.7384
530.621016	683.374046	1397890.7	1385519.0	79.454165	2375	3	8374	1588.8412	1589.8485	2	12813	1359.7311	1360.7384
530.621016	688.870291	-1926053.4	-1934139.7	-134.82165	12401	3	8393	1588.8412	1589.8485	2	12973	1375.726	1376.7333
530.621016	689.374307	2956503.5	2934280.8	78.852013	2399	3	8437	1588.8412	1589.8485	2	12956	1375.726	1376.7333
530.621016	689.877751	-20097289.0	-26027825.0	-49.529115	9130	3	8395	1588.8412	1589.8485	2	13034	1375.726	1376.7333
530.621016	690.379342	32581540.0	29538246.0	77.081904	2465	3	8418	1588.8412	1589.8485	2	12941	1375.726	1376.7333
530.621016	690.880814	3274337.7	2608810.0	15.501402	5414	3	8419	1588.8412	1589.8485	2	12991	1375.726	1376.7333
530.621016	691.382239	324972.07	313042.43	18.414735	5260	3	8420	1588.8412	1589.8485	2	12984	1375.726	1376.7333
530.621016	694.319024	834843.53	823473.51	43.686005	3966	3	8421	1588.8412	1589.8485	1	13160	693.3117	694.319
530.621016	717.904469	-463511.58	-470093.52	-33.913375	8391	3	8422	1588.8412	1589.8485	1	13291	716.8972	717.9045
530.621016	721.890295	-230714.92	-237889.81	-10.542186	7189	3	8423	1588.8412	1589.8485	2	13477	1441.766	1442.7733
530.621016	722.392114	5589651.3	5580640.2	199.8746	201	3	8424	1588.8412	1589.8485	2	13453	1441.766	1442.7733
530.621016	725.878589	-146232.4	-154999.8	-7.6679926	7033	3	8425	1588.8412	1589.8485	2	13579	1449.7426	1450.7499
530.621016	726.38	1077434.9	1068756.6	47.687629	3765	3	8426	1588.8412	1589.8485	2	13625	1449.7426	1450.7499
530.621016	731.912667	313286.63	304035.07	15.609422	5406	3	8427	1588.8412	1589.8485	2	13898	1461.8108	1462.8181
530.621016	732.407144	-1993100.1	-1998488.1	-122.56473	12041	3	8428	1588.8412	1589.8485	2	13817	1461.8108	1462.8181
530.621016	736.389846	2278323.1	2280645.7	103.28275	1558	3	8429	1588.8412	1589.8485	1	14032	735.3826	736.3898
530.621016	745.394437	11226482.0	10993169.0	90.066671	1996	3	8430	1588.8412	1589.8485	2	14130	1488.7743	1489.7816
530.621016	745.895269	-522502.71	-660417.14	-7.5829336	7025	3	8431	1588.8412	1589.8485	2	14154	1488.7743	1489.7816
530.621016	746.307712	-750640.59	-759255.42	-37.671335	8580	3	8432	1588.8412	1589.8485	1	14418	745.3004	746.3077
530.621016	746.395337	-1570526.6	-1595775.3	-35.973011	8494	3	8433	1588.8412	1589.8485	2	14143	1488.7743	1489.7816
530.621016	746.892819	-978435.44	-988674.61	-28.572804	8104	3	8434	1588.8412	1589.8485	2	14203	1488.7743	1489.7816
530.621016	747.394056	-3571063.4	-3579849.5	-190.63407	13563	3	8435	1588.8412	1589.8485	2	14197	1488.7743	1489.7816
530.621016	750.356517	-2655513.2	-2667290.2	-174.85165	13304	3	8436	1588.8412	1589.8485	1	14447	749.3492	750.3565
530.621016	753.896121	1111499.5	1097814.1	63.346715	3011	3	8417	1588.8412	1589.8485	2	14758	1505.7777	1506.785
530.621016	754.399472	-1824870.9	-3413605.9	-12.041467	7265	3	8416	1588.8412	1589.8485	2	14729	1505.7777	1506.785
530.621016	754.901072	-28354596.0	-29228038.0	-135.40255	12410	3	8415	1588.8412	1589.8485	2	14631	1505.7777	1506.785
